radar,datetime,height,u,v,w,ff,dd,sd_vvp,gap,eta,dens,dbz,dbz_all,n,n_dbz,n_all,n_dbz_all,rcs,sd_vvp_threshold,vcp,radar_latitude,radar_longitude,radar_height,radar_wavelength,source_file
bewid,2023-05-04T02:30:00Z,1600,5.874129295349121,8.726280212402344,-9.34388542175293,10.519189834594727,33.94662094116211,3.196514368057251,FALSE,51.79661178588867,4.70878267288208,-8.424985885620117,-7.943694591522217,14975,33680,15361,34269,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023500Z_0xb.h5
bewid,2023-05-04T02:30:00Z,1600,5.674766540527344,8.862834930419922,-9.735297203063965,10.523916244506836,32.63094711303711,3.1989541053771973,FALSE,50.23902130126953,4.567183971405029,-8.557586669921875,-8.084372520446777,14661,33489,15214,34185,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,1800,5.804953098297119,8.89370346069336,-1.1270782947540283,10.620519638061523,33.132633209228516,3.1435670852661133,FALSE,44.05569076538086,4.005062580108643,-9.127979278564453,-8.603100776672363,12725,31902,13017,32412,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,1800,5.960744380950928,8.828754425048828,-0.36939799785614014,10.652576446533203,34.02530288696289,3.244293689727783,FALSE,41.36623001098633,3.760566473007202,-9.401538848876953,-8.843836784362793,12708,31954,13060,32516,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023500Z_0xb.h5
bewid,2023-05-04T02:30:00Z,1800,5.8134660720825195,8.88232707977295,-1.6925908327102661,10.615654945373535,33.20466995239258,3.2042229175567627,FALSE,40.77991485595703,3.7072649002075195,-9.463536262512207,-9.229044914245605,12596,32040,12889,32427,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,2000,5.961396217346191,8.606843948364258,-0.7775462865829468,10.469766616821289,34.70780563354492,3.243739128112793,FALSE,45.665740966796875,4.151431083679199,-8.97209358215332,-8.748551368713379,8544,20709,8742,21211,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,2000,5.981651782989502,8.719488143920898,-2.6118063926696777,10.574007034301758,34.45049285888672,3.1633212566375732,FALSE,45.60932159423828,4.146301746368408,-8.977462768554688,-7.73803186416626,8615,20530,8824,21200,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023500Z_0xb.h5
bewid,2023-05-04T02:30:00Z,2000,5.986377716064453,8.744497299194336,-1.4803472757339478,10.597309112548828,34.39507293701172,3.145474672317505,FALSE,44.91193771362305,4.0829033851623535,-9.044381141662598,-8.876510620117188,8752,20863,8863,21142,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,2200,6.478107452392578,8.654922485351562,-3.0286011695861816,10.810807228088379,36.814422607421875,3.0655784606933594,FALSE,43.69499969482422,3.9722726345062256,-9.163681030273438,-9.009651184082031,8379,21126,8508,21512,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,2200,6.538917064666748,8.938237190246582,-2.2203080654144287,11.074724197387695,36.18796157836914,2.928502082824707,FALSE,44.594337463378906,4.054030895233154,-9.075201988220215,-8.968524932861328,8376,20939,8547,21476,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023500Z_0xb.h5
bewid,2023-05-04T02:30:00Z,2200,6.669912815093994,9.211888313293457,-5.854276180267334,11.373065948486328,35.90660095214844,2.916224718093872,FALSE,47.012474060058594,4.273861408233643,-8.845868110656738,-8.699256896972656,8633,21175,8762,21522,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,2400,6.279633045196533,8.041942596435547,-4.983791828155518,10.203266143798828,37.98486328125,3.4151124954223633,FALSE,30.417903900146484,2.7652640342712402,-10.736705780029297,-10.43939208984375,4345,16618,4498,16946,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,2400,6.478055477142334,8.47402572631836,-2.8517491817474365,10.66650390625,37.3964729309082,3.2812139987945557,FALSE,32.86698532104492,2.987907648086548,-10.400400161743164,-9.24216079711914,4360,16581,4474,16970,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023500Z_0xb.h5
bewid,2023-05-04T02:30:00Z,2400,6.367613792419434,8.384859085083008,-7.336024761199951,10.528645515441895,37.21369552612305,3.3443493843078613,FALSE,32.607181549072266,2.9642891883850098,-10.434865951538086,-10.31824779510498,4332,16650,4427,16968,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,2600,6.398046493530273,8.129247665405273,3.1862220764160156,10.345030784606934,38.20417785644531,3.802799940109253,FALSE,15.875727653503418,1.44324791431427,-13.560662269592285,-12.355119705200195,2267,15195,2423,15494,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,2600,6.100668430328369,7.773828029632568,-0.8476024866104126,9.881829261779785,38.12376403808594,3.763477087020874,FALSE,17.095081329345703,1.5540982484817505,-13.239287376403809,-10.528327941894531,2159,15094,2297,15449,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023500Z_0xb.h5
bewid,2023-05-04T02:30:00Z,2600,6.367818832397461,8.411039352416992,-1.5052751302719116,10.549630165100098,37.12858963012695,3.5060503482818604,FALSE,17.764371871948242,1.6149429082870483,-13.072500228881836,-11.448673248291016,2368,15111,2484,15454,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,2800,1.59257173538208,2.616227865219116,-1.1785128116607666,3.062830924987793,31.330055236816406,4.265557289123535,FALSE,13.256545066833496,1.205140471458435,-14.343695640563965,-13.719837188720703,1279,11875,1386,12143,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,2800,-0.22193722426891327,-2.227330446243286,-1.7473777532577515,2.2383604049682617,185.69032287597656,3.9203155040740967,FALSE,11.010388374328613,1.0009443759918213,-15.149971961975098,-13.656925201416016,1201,11743,1329,12089,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023500Z_0xb.h5
bewid,2023-05-04T02:30:00Z,2800,-2.4326982498168945,-0.22044983506202698,-0.24842914938926697,2.4426662921905518,264.822021484375,3.524043083190918,FALSE,15.349424362182617,1.395402193069458,-13.707077980041504,-13.228952407836914,1242,11867,1352,12134,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,3000,1.189042568206787,1.4783787727355957,-0.9019748568534851,1.8972153663635254,38.80931091308594,2.9349582195281982,FALSE,9.207762718200684,0.8370693325996399,-15.926457405090332,-15.832721710205078,471,8452,511,8653,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,3000,1.5618724822998047,2.1292340755462646,-0.8014885187149048,2.6406595706939697,36.26143264770508,3.2659740447998047,FALSE,9.756814956665039,0.8869831562042236,-15.674918174743652,-15.248429298400879,492,8270,550,8636,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023500Z_0xb.h5
bewid,2023-05-04T02:30:00Z,3000,1.1896268129348755,1.7378871440887451,-2.1690728664398193,2.1060540676116943,34.392608642578125,3.1043264865875244,FALSE,9.423356056213379,0.8566687107086182,-15.825942993164062,-15.181299209594727,543,8449,593,8654,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,3200,0.760143518447876,0.7739506959915161,-0.5217890739440918,1.0848124027252197,44.48434066772461,2.202108144760132,FALSE,9.788491249084473,0.8898628354072571,-15.66084098815918,-15.691498756408691,511,8809,514,8943,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,3200,0.8128028512001038,0.739742636680603,-0.811082661151886,1.0990303754806519,47.69425582885742,1.9237465858459473,FALSE,12.070352554321289,0.0,-14.750799179077148,-14.799956321716309,551,8622,554,8888,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023500Z_0xb.h5
bewid,2023-05-04T02:30:00Z,3200,0.46537280082702637,0.9207514524459839,-0.35625481605529785,1.0316758155822754,26.813274383544922,1.965488076210022,FALSE,10.889016151428223,0.0,-15.198112487792969,-15.099800109863281,557,8771,564,8922,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,3400,0.2448779046535492,0.21225866675376892,-0.766490638256073,0.32406625151634216,49.08145523071289,1.750399112701416,FALSE,6.175225734710693,0.0,-17.661470413208008,-17.685588836669922,255,8619,255,8667,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,3400,0.7576702237129211,-0.32641011476516724,-0.471675843000412,0.8249895572662354,113.30674743652344,2.3956615924835205,FALSE,7.557070732116699,0.687006413936615,-16.78446388244629,-16.729816436767578,285,8524,287,8668,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023500Z_0xb.h5
bewid,2023-05-04T02:30:00Z,3400,0.4764144718647003,0.5350447297096252,-0.5740363001823425,0.716410219669342,41.6825065612793,1.9505939483642578,FALSE,6.506014347076416,0.0,-17.43484878540039,-17.3848876953125,292,8559,295,8659,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,3600,0.1455586552619934,-0.349378377199173,-1.082432746887207,0.378487229347229,157.38232421875,1.2399444580078125,FALSE,13.556586265563965,0.0,-14.246495246887207,-14.246495246887207,361,5928,361,5928,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,3600,0.1863265484571457,-1.0592275857925415,0.4051898121833801,1.075490951538086,170.02328491210938,1.8749899864196777,FALSE,13.71212100982666,0.0,-14.196952819824219,-14.205779075622559,449,5899,449,5911,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023500Z_0xb.h5
bewid,2023-05-04T02:30:00Z,3600,0.1502678394317627,-0.4023306369781494,-0.7713241577148438,0.42947685718536377,159.51966857910156,1.3061455488204956,FALSE,12.31946086883545,0.0,-14.662081718444824,-14.67098617553711,385,5847,385,5859,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,3800,-0.5952078700065613,-0.5728861093521118,-0.44686159491539,0.826117992401123,226.09475708007812,1.1910443305969238,FALSE,5.849012851715088,0.0,-17.897172927856445,-17.897172927856445,323,6135,323,6135,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,3800,-0.5602480173110962,-1.0730937719345093,-0.27515870332717896,1.2105404138565063,207.56846618652344,1.2718279361724854,FALSE,4.6777262687683105,0.0,-18.867650985717773,-18.867650985717773,346,6116,346,6116,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023500Z_0xb.h5
bewid,2023-05-04T02:30:00Z,3800,-0.6726810932159424,-0.9347235560417175,-0.2790052592754364,1.151611089706421,215.740966796875,0.9474849700927734,FALSE,5.563098907470703,0.0,-18.114830017089844,-18.114830017089844,279,6085,279,6085,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,4000,-0.7114583849906921,-0.7370452880859375,-0.25663840770721436,1.0244065523147583,223.98800659179688,0.9618180990219116,FALSE,4.327537536621094,0.0,-19.205589294433594,-19.205589294433594,257,6221,257,6221,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,4000,-0.9493167400360107,-0.72711181640625,-0.10867387056350708,1.1957817077636719,232.55035400390625,0.9346293210983276,FALSE,3.3160548210144043,0.0,-20.36178207397461,-20.36178207397461,263,6192,263,6192,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023500Z_0xb.h5
bewid,2023-05-04T02:30:00Z,4000,-1.2311813831329346,-0.4975213408470154,-0.14947672188282013,1.3279062509536743,247.996337890625,1.0866398811340332,FALSE,3.706806182861328,0.0,-19.878000259399414,-19.878000259399414,260,6224,260,6224,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,4200,-0.2715606987476349,-0.15372519195079803,-1.1694337129592896,0.31205230951309204,240.4866485595703,1.2593567371368408,FALSE,3.950316905975342,0.0,-19.6016788482666,-19.6016788482666,119,5643,119,5643,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,4200,-0.11808164417743683,-0.33686932921409607,-0.7077809572219849,0.3569653034210205,199.31690979003906,1.2004603147506714,FALSE,3.4238760471343994,0.0,-20.22281837463379,-20.22281837463379,108,5637,108,5637,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023500Z_0xb.h5
bewid,2023-05-04T02:30:00Z,4200,-0.9426007866859436,0.11210964620113373,-0.8158582448959351,0.9492443203926086,276.78271484375,1.1241674423217773,FALSE,3.6461215019226074,0.0,-19.949687957763672,-19.949687957763672,113,5607,113,5607,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,4400,-0.550563395023346,0.5228426456451416,-2.2521185874938965,0.7592657804489136,313.5206604003906,1.8659017086029053,FALSE,2.946992874145508,0.0,-20.874208450317383,-20.874208450317383,81,6411,81,6411,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,2.3221263885498047,0.21110239624977112,-21.90913963317871,-21.90913963317871,80,6384,80,6384,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023500Z_0xb.h5
bewid,2023-05-04T02:30:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,3.1442148685455322,0.28583770990371704,-20.592876434326172,-20.592876434326172,90,6414,90,6414,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,4600,-1.1851378679275513,0.006472840905189514,-0.5737556219100952,1.1851555109024048,270.31292724609375,1.1298058032989502,FALSE,4.174416542053223,0.0,-19.362041473388672,-19.362041473388672,75,4244,75,4244,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,4600,-0.1637296825647354,0.46979933977127075,-0.8872491717338562,0.4975126385688782,340.7860412597656,1.2317678928375244,FALSE,5.295980930328369,0.0,-18.328535079956055,-18.328535079956055,92,4219,92,4219,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023500Z_0xb.h5
bewid,2023-05-04T02:30:00Z,4600,-0.4642082452774048,0.05285411700606346,-0.5581504106521606,0.46720749139785767,276.4956359863281,1.329235553741455,FALSE,5.101616382598877,0.0,-18.490921020507812,-18.490921020507812,86,4216,86,4216,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,4.753202438354492,0.4321093261241913,-18.79813575744629,-18.79813575744629,70,3530,70,3530,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023000Z_0xb.h5
bewid,2023-05-04T02:30:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,3.468580961227417,0.315325528383255,-20.166481018066406,-20.166481018066406,53,3523,53,3523,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T023500Z_0xb.h5
bewid,2023-05-04T02:30:00Z,4800,-0.2053792029619217,-0.41624289751052856,-1.7548753023147583,0.46415382623672485,206.2622833251953,1.0208740234375,FALSE,4.478905200958252,0.0,-19.0562801361084,-19.0562801361084,44,3554,44,3554,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024000Z_0xb.h5
bewid,2023-05-04T02:45:00Z,0,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024500Z_0xb.h5
bewid,2023-05-04T02:45:00Z,0,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025000Z_0xb.h5
bewid,2023-05-04T02:45:00Z,0,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025500Z_0xb.h5
bewid,2023-05-04T02:45:00Z,200,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024500Z_0xb.h5
bewid,2023-05-04T02:45:00Z,200,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025000Z_0xb.h5
bewid,2023-05-04T02:45:00Z,200,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025500Z_0xb.h5
bewid,2023-05-04T02:45:00Z,400,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024500Z_0xb.h5
bewid,2023-05-04T02:45:00Z,400,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025000Z_0xb.h5
bewid,2023-05-04T02:45:00Z,400,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025500Z_0xb.h5
bewid,2023-05-04T02:45:00Z,600,-1.679057240486145,2.7431328296661377,27.35544776916504,3.2162106037139893,328.5294189453125,4.262860298156738,FALSE,123.68510437011719,11.244100570678711,-4.644824981689453,20.42829132080078,22262,39783,33477,65811,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024500Z_0xb.h5
bewid,2023-05-04T02:45:00Z,600,-6.0016865730285645,3.8639800548553467,34.49607467651367,7.137967586517334,302.7740783691406,4.2181854248046875,FALSE,126.3154067993164,11.483219146728516,-4.553435802459717,20.332908630371094,23004,40538,34516,66095,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025000Z_0xb.h5
bewid,2023-05-04T02:45:00Z,600,-4.05548620223999,5.669665813446045,30.857036590576172,6.970801830291748,324.4240417480469,4.327053070068359,FALSE,142.7135467529297,12.973958969116211,-4.023346900939941,16.066471099853516,23868,41685,34928,65895,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025500Z_0xb.h5
bewid,2023-05-04T02:45:00Z,800,-5.386729717254639,8.78555679321289,9.062399864196777,10.305477142333984,328.486083984375,4.641366004943848,FALSE,72.31533813476562,6.574121475219727,-6.97569465637207,0.7447131872177124,31044,63736,35910,76410,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024500Z_0xb.h5
bewid,2023-05-04T02:45:00Z,800,0.35162368416786194,13.240979194641113,9.745543479919434,13.245647430419922,1.5211730003356934,4.740344047546387,FALSE,71.3093032836914,6.482664108276367,-7.036537170410156,3.0212252140045166,30031,63519,34742,76414,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025000Z_0xb.h5
bewid,2023-05-04T02:45:00Z,800,0.5608457922935486,13.341227531433105,8.463000297546387,13.353011131286621,2.4072139263153076,4.740575313568115,FALSE,71.36182403564453,6.487438678741455,-7.033339500427246,3.0355265140533447,29218,63835,33591,75838,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025500Z_0xb.h5
bewid,2023-05-04T02:45:00Z,1000,4.7554497718811035,11.505192756652832,5.3491106033325195,12.449247360229492,22.456811904907227,4.04343318939209,FALSE,76.38446044921875,6.944041728973389,-6.737948894500732,-6.41215705871582,33115,60922,34304,63206,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024500Z_0xb.h5
bewid,2023-05-04T02:45:00Z,1000,4.873040676116943,11.556415557861328,3.2676072120666504,12.541820526123047,22.8638916015625,4.038778781890869,FALSE,73.59552764892578,6.690502643585205,-6.899484634399414,-6.760372638702393,32129,61996,32675,63010,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025000Z_0xb.h5
bewid,2023-05-04T02:45:00Z,1000,5.097264289855957,11.532243728637695,3.659047842025757,12.608518600463867,23.845481872558594,4.018364429473877,FALSE,73.5943832397461,6.690398693084717,-6.899551868438721,-6.638251781463623,30322,61520,30789,62603,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025500Z_0xb.h5
bewid,2023-05-04T02:45:00Z,1200,4.661288261413574,10.784854888916016,-1.5598119497299194,11.749072074890137,23.374332427978516,3.7101995944976807,FALSE,72.5279541015625,6.593450546264648,-6.962944507598877,-6.702489852905273,26253,50363,27054,51969,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024500Z_0xb.h5
bewid,2023-05-04T02:45:00Z,1200,4.842368125915527,10.863520622253418,-3.5855095386505127,11.893889427185059,24.02471923828125,3.7341744899749756,FALSE,70.63768768310547,6.421607971191406,-7.077634334564209,-6.877401828765869,25670,51542,25895,51891,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025000Z_0xb.h5
bewid,2023-05-04T02:45:00Z,1200,4.878987789154053,10.904650688171387,-7.832592010498047,11.94637680053711,24.10482406616211,3.7493104934692383,FALSE,69.18620300292969,6.289654731750488,-7.167803764343262,-6.953614711761475,23870,50520,24455,51713,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025500Z_0xb.h5
bewid,2023-05-04T02:45:00Z,1400,5.182285308837891,9.753766059875488,-8.012624740600586,11.045000076293945,27.982210159301758,3.4075632095336914,FALSE,68.813232421875,6.255748271942139,-7.191279411315918,-6.672883033752441,22191,40135,23007,41348,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024500Z_0xb.h5
bewid,2023-05-04T02:45:00Z,1400,5.5579447746276855,10.330168724060059,-11.279505729675293,11.730436325073242,28.28160285949707,3.3377842903137207,FALSE,72.4467544555664,6.586068630218506,-6.967809677124023,-6.271083354949951,21957,40664,22328,41277,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025000Z_0xb.h5
bewid,2023-05-04T02:45:00Z,1400,5.73240327835083,10.43577766418457,-12.64851188659668,11.906548500061035,28.780120849609375,3.3580329418182373,FALSE,64.67993927001953,5.8799943923950195,-7.46030330657959,-7.050861835479736,20877,39923,21545,41088,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025500Z_0xb.h5
bewid,2023-05-04T02:45:00Z,1600,5.808274269104004,8.918663024902344,-12.141236305236816,10.643241882324219,33.07416534423828,3.2292473316192627,FALSE,52.778533935546875,4.798048496246338,-8.343425750732422,-7.599912643432617,14530,33087,15174,34091,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024500Z_0xb.h5
bewid,2023-05-04T02:45:00Z,1600,5.983258247375488,9.037954330444336,-7.611635208129883,10.839003562927246,33.50514221191406,3.269174575805664,FALSE,52.83235168457031,4.802940845489502,-8.33899974822998,-7.977379322052002,14750,33759,15049,34117,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025000Z_0xb.h5
bewid,2023-05-04T02:45:00Z,1600,6.045644760131836,8.93980884552002,-12.90101146697998,10.792126655578613,34.0689582824707,3.2795140743255615,FALSE,55.64141845703125,5.0583109855651855,-8.11401653289795,-7.39326810836792,14115,32924,14817,34024,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025500Z_0xb.h5
bewid,2023-05-04T02:45:00Z,1800,5.859232425689697,8.99588394165039,-3.0321168899536133,10.735759735107422,33.077152252197266,3.2003333568573,FALSE,44.86052703857422,4.078229904174805,-9.049355506896973,-8.860503196716309,12651,31854,12980,32361,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024500Z_0xb.h5
bewid,2023-05-04T02:45:00Z,1800,6.014155387878418,9.114310264587402,0.11166417598724365,10.919739723205566,33.419166564941406,3.2192630767822266,FALSE,43.534461975097656,3.9576783180236816,-9.179667472839355,-9.007364273071289,12840,32052,13036,32385,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025000Z_0xb.h5
bewid,2023-05-04T02:45:00Z,1800,6.122725009918213,9.136822700500488,-6.154013156890869,10.998603820800781,33.82664489746094,3.17671799659729,FALSE,44.09326171875,4.008478164672852,-9.124276161193848,-8.643921852111816,12482,31837,12802,32398,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025500Z_0xb.h5
bewid,2023-05-04T02:45:00Z,2000,6.129681587219238,8.78575611114502,-2.5917515754699707,10.712726593017578,34.90286636352539,3.1767656803131104,FALSE,48.2506103515625,4.386419296264648,-8.73297119140625,-7.963156223297119,8674,20718,8825,21198,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024500Z_0xb.h5
bewid,2023-05-04T02:45:00Z,2000,6.214550495147705,8.851112365722656,-2.7928357124328613,10.814935684204102,35.07349395751953,3.2155747413635254,FALSE,47.411598205566406,4.310145378112793,-8.809152603149414,-8.748160362243652,8777,20787,8920,21203,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025000Z_0xb.h5
bewid,2023-05-04T02:45:00Z,2000,6.516693592071533,9.309126853942871,-3.7476749420166016,11.363411903381348,34.99327850341797,3.1743555068969727,FALSE,49.394718170166016,4.490428924560547,-8.631194114685059,-8.278632164001465,8634,20676,8808,21180,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025500Z_0xb.h5
bewid,2023-05-04T02:45:00Z,2200,6.619280815124512,9.369659423828125,-5.309013366699219,11.471939086914062,35.23964309692383,2.870561122894287,FALSE,49.11388397216797,4.464898586273193,-8.655956268310547,-8.500667572021484,8670,21172,8715,21524,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T024500Z_0xb.h5
bewid,2023-05-04T02:45:00Z,2200,6.7694268226623535,9.458784103393555,-4.339007377624512,11.631583213806152,35.590396881103516,2.9670333862304688,FALSE,47.80116271972656,4.345560073852539,-8.773613929748535,-8.684298515319824,8481,21088,8612,21510,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025000Z_0xb.h5
bewid,2023-05-04T02:45:00Z,2200,6.849029541015625,9.451997756958008,-7.075829029083252,11.672595024108887,35.92753219604492,2.9931211471557617,FALSE,49.45308303833008,4.495734691619873,-8.626065254211426,-8.483511924743652,8560,21053,8702,21575,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230504T025500Z_0xb.h5
